batch_idx	src_id	src_title	src_url	src_published_at	dossier_nummer	rapport_titel	datum	vergaderjaar	vraag_nr	vraag	antwoord	antwoord_zie_nr	verwijzingen	llm_label	llm_confidence	llm_reasoning	defl_types	defl_notes
13	rekenkamer__kamerstuk:2013:02:14:beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter	Beantwoording Kamervragen over het rapport Uitstapkosten Joint Strike Fighter	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/02/14/beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter/Beantwoording+TK-vragen+Uitstapkosten+JSF.pdf	2013-02-14	26488 / 31300	Uitstapkosten Joint Strike Fighter	14 februari 2013	2012-2013	11	Kent u een voorbeeld van een gevechtsvliegtuig waarbij tijdens de ontwikkeling alle testen zonder problemen zijn verlopen?	De Algemene Rekenkamer is niet in de positie om deze vraag adequaat te beantwoorden.			DEFL	H	De AR geeft expliciet aan niet in de positie te zijn om de vraag te beantwoorden, zonder enige inhoudelijke informatie te leveren. Dit is een klassiek DEFL-antwoord.	MIN_POL	
13	rekenkamer__kamerstuk:2013:02:14:beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter	Beantwoording Kamervragen over het rapport Uitstapkosten Joint Strike Fighter	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/02/14/beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter/Beantwoording+TK-vragen+Uitstapkosten+JSF.pdf	2013-02-14	26488 / 31300	Uitstapkosten Joint Strike Fighter	14 februari 2013	2012-2013	12	Wat is uw mening over de kanttekening die Defensie plaatst bij het gevaar dat de F16 zal lopen door de ontwikkeling van vijandelijke wapensystemen en de gevolgen voor de inzet van de F16 hiervan?	De Algemene Rekenkamer is niet in de positie om deze vraag te beantwoorden. We kunnen hoogstens opmerken dat dit gevaar afhankelijk is van de ambitie voor de inzet van de gevechtsvliegtuigen. Indien de ambitie om Nederlandse jachtvliegtuigen in het hoogste gevechtsspectrum te laten opereren, (eventueel tijdelijk) wijzigt, dan verandert mogelijk ook het gevaar bij inzet van F-16.			DEFL	H	De AR geeft expliciet aan niet in de positie te zijn om de vraag te beantwoorden. De toevoeging is slechts een algemene kanttekening zonder substantieel inhoudelijk oordeel of aanbeveling. Dit is primair een deflectie.	MIN_POL	
13	rekenkamer__kamerstuk:2013:02:14:beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter	Beantwoording Kamervragen over het rapport Uitstapkosten Joint Strike Fighter	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/02/14/beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter/Beantwoording+TK-vragen+Uitstapkosten+JSF.pdf	2013-02-14	26488 / 31300	Uitstapkosten Joint Strike Fighter	14 februari 2013	2012-2013	14	Wat zijn de huidige stukprijzen van de Advanced-F16, de Super Hornet, Eurofighter, Dassault Rafale en Gripen NG?	Wij hebben geen informatie hierover omdat wij niet in de positie zijn om zelf de informatie die benodigd is voor een kandidatenevaluatie te verzamelen en te beoordelen. De stuksprijs van een gevechtsvliegtuig is afhankelijk van een groot aantal factoren, zoals het af te nemen aantal, de exacte configuratie van het toestel, het moment van levering van de toestellen en dergelijke. Kosteninformatie die specifiek genoeg is om te kunnen dienen als onderbouwing van een raming van de stuksprijs van deze toestellen voor de Nederlandse situatie dient in een apart proces door de Nederlandse overheid (het Ministerie van Defensie) te worden opgevraagd. Het ministerie beschikte niet over actuele informatie over op de Nederlandse situatie toegespitste stuksprijzen voor deze toestellen. Voor de conclusie van de Algemene Rekenkamer was deze informatie ook niet nodig.			DEFL	H	De AR geeft expliciet aan deze informatie niet te hebben en niet in de positie te zijn om deze te verzamelen. Ze verwijst naar het Ministerie van Defensie als de partij die dit zou moeten opvragen. Er wordt geen substantieel inhoudelijk antwoord op de vraag gegeven.	NO_DATA	
13	rekenkamer__kamerstuk:2013:02:14:beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter	Beantwoording Kamervragen over het rapport Uitstapkosten Joint Strike Fighter	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/02/14/beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter/Beantwoording+TK-vragen+Uitstapkosten+JSF.pdf	2013-02-14	26488 / 31300	Uitstapkosten Joint Strike Fighter	14 februari 2013	2012-2013	18	Is er inmiddels duidelijkheid over de beschikbaarheid van de SAAB Gripen? Om welke zes missies gaat het bij de beoordeling? Is het mogelijk dat de operationele capaciteiten sinds de evaluatie van 2008 verbeterd zijn? Indien ja, waarom worden eventuele nieuwe data niet meegenomen in de vergelijking?	Op de vraag of er inmiddels duidelijkheid is over de beschikbaarheid van de SAAB Gripen heeft de Algemene Rekenkamer geen antwoord. Op de vraag of de operationele capaciteiten (van de Saab Gripen) sinds de evaluatie van 2008 verbeterd zijn, is zonder nadere evaluatie van deze kandidaat geen antwoord te geven.			DEFL	H	De AR geeft expliciet aan geen antwoord te hebben op de gestelde vragen en verwijst naar het ontbreken van nader onderzoek. Er wordt geen inhoudelijke informatie, oordeel of aanbeveling gegeven.	NO_DATA	
13	rekenkamer__kamerstuk:2013:02:14:beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter	Beantwoording Kamervragen over het rapport Uitstapkosten Joint Strike Fighter	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/02/14/beantwoording-kamervragen-over-het-rapport-uitstapkosten-joint-strike-fighter/Beantwoording+TK-vragen+Uitstapkosten+JSF.pdf	2013-02-14	26488 / 31300	Uitstapkosten Joint Strike Fighter	14 februari 2013	2012-2013	20	Klopt de IOC (2021) van optie 1 nog wel, gezien de voortdurende ontwikkelingsproblemen van de JSF?	Ten tijde van publicatie van ons onderzoek was uitgangspunt dat Nederland in 2021 initiële operationele capaciteit (IOC) zou bereiken met de JSF, op basis van de start van de instroom van de JSF toestellen begin 2019. Het ligt op de weg van de minister van Defensie om aan te geven in hoeverre dit momenteel nog mogelijk wordt geacht.			DEFL	H	De AR geeft geen inhoudelijk antwoord op de vraag maar verwijst door naar de minister van Defensie om te beoordelen of de IOC-datum nog haalbaar is. Er wordt geen eigen oordeel, verklaring of aanbeveling gegeven.	MIN_POL	
14	rekenkamer__kamerstuk:2013:03:01:beantwoording-kamervragen-op-het-rapport-aanpassing-aan-klimaatverandering-strategie-en-beeld	Beantwoording Kamervragen over het rapport Aanpassing aan klimaatverandering: strategie en beeld	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/03/01/beantwoording-kamervragen-op-het-rapport-aanpassing-aan-klimaatverandering-strategie-en-beeld/Brief+beantwoording+TK-vragen+Aanpassing+aan+klimaatverandering.pdf	2013-03-01	33 470	Aanpassing aan klimaatverandering: strategie en beleid	1 februari 2013	2012-2013	5	Is er een reden aan te wijzen waarom in ons land niet één nationale risico- en kwetsbaarheidsanalyse is waarin de samenhang tussen de verschillende effecten van de klimaatverandering in beeld wordt gebracht?	Een reden hiervoor is ons niet bekend.			DEFL	H	De AR geeft aan geen inhoudelijk antwoord te kunnen geven: 'Een reden hiervoor is ons niet bekend.' Dit is een niet-substantieel antwoord, wat past bij DEFL.	NO_DATA	
14	rekenkamer__kamerstuk:2013:03:01:beantwoording-kamervragen-op-het-rapport-aanpassing-aan-klimaatverandering-strategie-en-beeld	Beantwoording Kamervragen over het rapport Aanpassing aan klimaatverandering: strategie en beeld	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/03/01/beantwoording-kamervragen-op-het-rapport-aanpassing-aan-klimaatverandering-strategie-en-beeld/Brief+beantwoording+TK-vragen+Aanpassing+aan+klimaatverandering.pdf	2013-03-01	33 470	Aanpassing aan klimaatverandering: strategie en beleid	1 februari 2013	2012-2013	7	Welke criteria kunnen gebruikt worden om adaptatieopties tegen elkaar af te wegen en prioriteiten te stellen?	Inzicht in de kosten en baten is van belang bij de besluitvorming over klimaatadaptatie. Het is één van de criteria aan de hand waarvan adaptieopties tegen elkaar kunnen worden afgewogen. Wij hebben in het kader van dit onderzoek geen onderzoek gedaan naar andere mogelijke criteria om adaptatieopties tegen elkaar af te wegen. De website van het European Climate Adaptation Platform (climate-adapt.eea.europa.eu) bevat informatie over adaptatieopties en de criteria die kunnen worden gehanteerd om opties tegen elkaar af te wegen en prioriteiten te stellen. Dit publiek toegankelijke internetplatform, onderhouden door het Europees Milieu Agentschap, is op initiatief van de Europese Commissie opgezet om beleidsmakers op Europees, nationaal, regionaal en lokaal niveau bij te staan bij de ontwikkeling van beleid en maatregelen voor aanpassing aan de klimaatverandering. Ook de VN-klimaatconventie (United Nations Framework Convention on Climate Change) biedt de aangesloten landen informatie en handvatten (www.unfccc.int).			DEFL	M	De AR geeft expliciet aan dat zij geen onderzoek heeft gedaan naar andere criteria om adaptatieopties af te wegen en verwijst voor het antwoord naar externe bronnen (Europees Milieu Agentschap, UNFCCC). Er wordt geen eigen inhoudelijk antwoord op de vraag gegeven, enkel doorverwezen.	SCOPE	
15	rekenkamer__kamerstuk:2013:04:17:beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties	Beantwoording Kamervragen over het rapport Bezuinigingen op uitvoeringsorganisaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/04/17/beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties/Brief+TK+beantwoording+vragen+rapport+Bezuinigingen+op+uitvoeriingsorganisaties.pdf	2013-04-17	31 490, nr. 104	Bezuinigingen op uitvoeringsorganisaties	17 april 2013	2012-2013	6	Uw rapport geeft grafisch weer hoe de apparaatskosten zich verhouden tot de rijksbijdrage. Kan in dezelfde grafieken worden weergegeven hoe de apparaatskosten zich verhouden tot de totale inkomsten van de betreffende uitvoeringsorganisaties? (p.23-26, p.31-34, p.59-62, p.79-82, p.83-86, p.87-90, p.99-102, p.103-106, p.107-11O).	In de factsheets over de afzonderlijke uitvoeringsorganisaties hebben we de totale inkomsten over 2011 weergegeven. Voor de jaren na 2011, die wel in de grafieken zijn opgenomen, hebben we geen informatie over de (begrote) totale inkomsten. Voor de komende jaren liggen bij veel uitvoeringsorganisaties de begrote overige inkomsten ook niet vast. Voor die jaren kunnen we dus uitsluitend de verhouding tussen de (begrote) apparaatskosten en de (begrote) rijksbijdrage grafisch weergeven.			DEFL	H	De AR legt uit waarom zij de gevraagde informatie niet kan leveren: ze hebben geen gegevens over begrote totale inkomsten voor de jaren na 2011. Dit is een inhoudelijke uitleg van waarom de vraag niet beantwoord kan worden, wat onder DEFL valt.	NO_DATA	
15	rekenkamer__kamerstuk:2013:04:17:beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties	Beantwoording Kamervragen over het rapport Bezuinigingen op uitvoeringsorganisaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/04/17/beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties/Brief+TK+beantwoording+vragen+rapport+Bezuinigingen+op+uitvoeriingsorganisaties.pdf	2013-04-17	31 490, nr. 104	Bezuinigingen op uitvoeringsorganisaties	17 april 2013	2012-2013	12	Welke versobering van de gezondheidszorg voor asielzoekers heeft het Centraal Orgaan opvang Asielzoekers op het oog?	Het COA heeft deze versobering niet nader toegelicht. De Nationale ombudsman voert op dit moment een onderzoek uit naar de vraag in hoeverre het recht op (zorg voor de) gezondheid is gewaarborgd voor in Nederland verblijvende vreemdelingen. Dat onderzoek is ingesteld op basis van signalen dat zich nu al knelpunten voordoen in de gezondheidszorg voor asielzoekers.			DEFL	H	De AR geeft aan dat het COA de versobering niet nader heeft toegelicht en verwijst vervolgens naar een lopend onderzoek van de Nationale ombudsman. Er wordt geen substantieel inhoudelijk antwoord op de vraag gegeven; de AR kan de vraag niet beantwoorden.	NO_DATA	
15	rekenkamer__kamerstuk:2013:04:17:beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties	Beantwoording Kamervragen over het rapport Bezuinigingen op uitvoeringsorganisaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/04/17/beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties/Brief+TK+beantwoording+vragen+rapport+Bezuinigingen+op+uitvoeriingsorganisaties.pdf	2013-04-17	31 490, nr. 104	Bezuinigingen op uitvoeringsorganisaties	17 april 2013	2012-2013	16	Hoe ernstig is de financiële situatie bij de Dienst Justitiële Inrichtingen als gevolg van de stapeling van bezuinigingen?	We hebben in dit onderzoek geen inschatting gemaakt van de ernst van de situatie bij DJI door de bezuinigingen. DJI zelf heeft aangegeven dat over de jaren 2011 en 2012 er een gezamenlijk tekort is (rijksbijdrage minus apparaatskosten) van maximaal € 81,8 miljoen gerealiseerd mag worden. Die tekorten moet DJI afdekken door een positief exploitatieresultaat in de jaren 2013-2015.			DEFL	M	De AR geeft expliciet aan dat ze geen inschatting hebben gemaakt van de ernst van de situatie bij DJI. Vervolgens citeert de AR wel cijfers van DJI zelf, maar dit is eerder contextuele informatie dan een eigen inhoudelijk antwoord; de kern is dat de AR de vraag niet substantieel beantwoordt. Omdat er wel enige feitelijke informatie wordt gegeven, is er een plausibel alternatief (FEIT), vandaar M.	SCOPE	
15	rekenkamer__kamerstuk:2013:04:17:beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties	Beantwoording Kamervragen over het rapport Bezuinigingen op uitvoeringsorganisaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/04/17/beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties/Brief+TK+beantwoording+vragen+rapport+Bezuinigingen+op+uitvoeriingsorganisaties.pdf	2013-04-17	31 490, nr. 104	Bezuinigingen op uitvoeringsorganisaties	17 april 2013	2012-2013	19	Kan worden aangegeven wat de hoogte van de salarissen is bij topambtenaren en bestuurders van de Dienst Uitvoering Onderwijs?	De hoogte van salarissen van medewerkers van uitvoeringsorganisaties als DUO maakte geen deel uit van dit onderzoek. In de jaarverslagen van DUO is geen informatie terug te vinden over de salarissen van topambtenaren en bestuurders van DUO. De internetsite van het Ministerie van OCW en van DUO geven evenmin uitsluitsel hierover. Het ligt daarom meer op de weg van de minister van OCW om deze vraag te beantwoorden.			DEFL	H	De AR geeft aan dat dit onderwerp geen deel uitmaakte van het onderzoek en verwijst voor beantwoording naar de minister van OCW. Er wordt geen substantiële inhoud geleverd.	SCOPE	
15	rekenkamer__kamerstuk:2013:04:17:beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties	Beantwoording Kamervragen over het rapport Bezuinigingen op uitvoeringsorganisaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/04/17/beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties/Brief+TK+beantwoording+vragen+rapport+Bezuinigingen+op+uitvoeriingsorganisaties.pdf	2013-04-17	31 490, nr. 104	Bezuinigingen op uitvoeringsorganisaties	17 april 2013	2012-2013	20	Hoeveel kosten gaan er gepaard met de voorgestelde efficiency- en moderniseringsplannen bij de Dienst Uitvoering Onderwijs? Is aan te geven hoe de apparaatskosten zich de komende jaren zullen ontwikkelen?	De kosten van voorgestelde efficiency- en moderniseringsplannen bij DUO maakten geen deel uit van dit onderzoek. De geraamde ontwikkeling van de apparaatskosten van DUO (stand ontwerpbegroting 2012) staat in de eerste grafiek 'Geraamde rijksbijdragen en apparaatskosten' op pagina 52 van het rapport.			DEFL	M	De AR geeft aan dat de kosten van de plannen niet zijn onderzocht en verwijst voor de apparaatskosten naar een grafiek in het rapport. De eerste deelvraag wordt expliciet niet beantwoord ('maakte geen deel uit van dit onderzoek') en de tweede wordt beantwoord met een doorverwijzing naar een rapportpagina zonder eigen inhoudelijke toelichting. Er is geen substantiële inhoud geleverd.	SCOPE	
15	rekenkamer__kamerstuk:2013:04:17:beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties	Beantwoording Kamervragen over het rapport Bezuinigingen op uitvoeringsorganisaties	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2013/04/17/beantwoording-kamervragen-over-het-rapport-bezuinigingen-op-uitvoeringsorganisaties/Brief+TK+beantwoording+vragen+rapport+Bezuinigingen+op+uitvoeriingsorganisaties.pdf	2013-04-17	31 490, nr. 104	Bezuinigingen op uitvoeringsorganisaties	17 april 2013	2012-2013	25	Kan worden aangegeven wat de hoogte van de salarissen is bij topambtenaren en bestuurders van de Inspectie van het onderwijs?	Zie ook vraag 19. De hoogte van de salarissen van topambtenaren en bestuurders is niet uit het Jaarverslag van de Inspectie te herleiden. Evenmin geven de site van het ministerie van OCW en de Inspectie uitsluitsel hierover. Het ligt daarom meer op de weg van de minister van OCW om deze vraag te beantwoorden. De hoogte van salarissen van medewerkers van uitvoeringsorganisaties vormde overigens geen onderwerp van onderzoek.			DEFL	H	De AR geeft aan dat de gevraagde informatie niet uit beschikbare bronnen te herleiden is, dat het niet onderzocht is, en verwijst de vraag door naar de minister van OCW. Er wordt geen substantieel inhoudelijk antwoord gegeven.	NO_DATA	
